titulo_youtube,fecha_sesion,url_youtube
"Primera Legislatura Ordinaria De 2021,Sesión No.00007 : miércoles 17 de marzo  2021",2021-03-21,https://www.youtube.com/watch?v=L_HUQhajD6w
"Primera Legislatura Ordinaria De 2021,Sesión No.00005 : jueves 11 de marzo  2021",2021-03-21,https://www.youtube.com/watch?v=ssjfQmXfe8I
"Primera Legislatura Ordinaria De 2021,Sesión No.00004 : miércoles 10 de marzo  2021",2021-03-21,https://www.youtube.com/watch?v=zsl9yEjAFSk
"Primera Legislatura Ordinaria De 2021,Orden Del Día Sesión , No.00002 Fecha: martes 09 de marzo 2021",2021-03-21,https://www.youtube.com/watch?v=eGRKhLyBPyc
Apertura Primera Legislatura Ordinaria 2021: Sesión No.00001 Fecha: sábado 27 de febrero de 2021,2021-03-21,https://www.youtube.com/watch?v=yati5U8qR4I
Segunda Legislatura Ordinaria 2020 Orden del  día Sesión Ordinaria No.00041  Jueves 11 de febrero,2021-02-12,https://www.youtube.com/watch?v=V6eOZ4vID6c
Segunda Legislatura Ordinaria 2020 Orden del  día Sesión Ordinaria No.00040  Miércoles 10 de febrero,2021-02-12,https://www.youtube.com/watch?v=GjG_Oq0v-2Y
Segunda Legislatura Ordinaria 2020 Orden del  día Sesión Ordinaria No.00037  Martes 12 de enero 2021,2021-01-14,https://www.youtube.com/watch?v=ioj5U8h80_Y
Segunda Legislatura Ordinaria 2020 Sesión Ordinaria No.00036 Fecha: Miércoles 30 De diciembre De 20,2020-12-30,https://www.youtube.com/watch?v=3AFW3uY7eP8
Segunda Legislatura Ordinaria 2020 Sesión Ordinaria No.00034 Fecha: Martes 15 de Dic. 2020,2020-12-16,https://www.youtube.com/watch?v=PdK5IzFfOgY
Segunda Legislatura Ordinaria 2020 Sesión Ordinaria No.00033 Fecha: Martes 08 de Dic. 2020,2020-12-14,https://www.youtube.com/watch?v=FcFguSFoC5o
Segunda Legislatura Ordinaria 2020 Sesión Ordinaria No.00032 Fecha: Jueves 03 de dic. 2020,2020-12-04,https://www.youtube.com/watch?v=ywQluDUmjHM
Segunda Legislatura Ordinaria 2020 Sesión Ordinaria No.00030 Fecha: Miércoles 25 de nov.2020,2020-12-01,https://www.youtube.com/watch?v=QAJ7cNABUPU
Segunda Legislatura Ordinaria 2020 Sesión Ordinaria No.00028 Fecha: Miércoles 18 de nov. 2020,2020-11-19,https://www.youtube.com/watch?v=xQAVcBUONbs
Segunda Legislatura Ordinaria 2020 Sesión Ordinaria No.000027 Fecha: Martes 10 de nov. 2020,2020-11-17,https://www.youtube.com/watch?v=v350jHlAcNg
Segunda Legislatura Ordinaria 2020 Sesión Ordinaria No.00026 Fecha: Miércoles 04 de Nov.2020,2020-11-17,https://www.youtube.com/watch?v=bfoVGVR71Ck
Segunda Legislatura Ordinaria 2020 Sesión Ordinaria No.00025 Fecha: Martes 03 de nov. 2020,2020-11-17,https://www.youtube.com/watch?v=CUi5hsg-JNw
Segunda Legislatura Ordinaria 2020 Sesión Ordinaria No.00023 Fecha: Miércoles 28  oct.  2020,2020-11-17,https://www.youtube.com/watch?v=kJD-j6LdOuc
Segunda Legislatura Ordinaria 2020 Sesión Ordinaria No.00022 Fecha: Martes 27 de oct.2020,2020-11-17,https://www.youtube.com/watch?v=i6uN0M6cB7s
Segunda Legislatura Ordinaria 2020 Sesión Ordinaria No.00021 Fecha: miércoles 21 de oct. 2020,2020-11-17,https://www.youtube.com/watch?v=05mWbPRo49E
Segunda Legislatura Ordinaria 2020 Sesión Ordinaria No.00020 Fecha: Martes 20 De oct. De 2020,2020-11-17,https://www.youtube.com/watch?v=_sx3vI9Xek0
Segunda Legislatura Ordinaria 2020 Sesión Ordinaria No.00018 Fecha: Miércoles 14 De oct.- De 2020,2020-11-17,https://www.youtube.com/watch?v=3_JL8lGwmrI
Segunda Legislatura Ordinaria 2020 Sesión Ordinaria No.00017 Fecha: Jueves 08 De Octubre De 2020,2020-11-17,https://www.youtube.com/watch?v=q3xyTN9YE74
Segunda Legislatura Ordinaria 2020 Sesión Ordinaria No.00016 Fecha: Miércoles 07 De Octubre De 2020,2020-11-17,https://www.youtube.com/watch?v=azRKo_PTkH0
Segunda Legislatura Ordinaria 2020 Sesión Ordinaria No.00016 Fecha: Miércoles 07 De Octubre De 2020,2020-11-17,https://www.youtube.com/watch?v=_tQKft7Bp04
Segunda Legislatura Ordinaria 2020  Sesión Ordinaria No.00016 Fecha: Miércoles 07 De Octubre De 2020,2020-11-17,https://www.youtube.com/watch?v=UHgUGN3Ke4Q
Segunda Legislatura Ordinaria 2020 Sesión Ordinaria No.00013 Fecha: Miércoles 23 De Sept. De 2020,2020-11-17,https://www.youtube.com/watch?v=VrzfsHLm6uA
Segunda Legislatura Ordinaria 2020: Sesión Ordinaria No.00012 Fecha: Martes 22 De Septiembre De 2020,2020-11-17,https://www.youtube.com/watch?v=-7jUrCZlUgs
Segunda Legislatura Ordinaria 2020: Sesión Ordinaria No.00012 Fecha: Martes 22 De Septiembre De 2020,2020-11-17,https://www.youtube.com/watch?v=XsIw7ar80fs
Segunda Legislatura Ordinaria 2020 Sesión Ordinaria No.00010 Fecha: Martes 15 De Septiembre De 2020,2020-11-17,https://www.youtube.com/watch?v=c2gSdqww-4g
Segunda Legislatura Ordinaria 2020: Sesión Ordinaria No.00009 Fecha: Miércoles 09 De Sept. De 2020,2020-11-17,https://www.youtube.com/watch?v=RSk6TEz51SY
Segunda Legislatura Ordinaria 2020: Sesión Ordinaria No.00008 Fecha: Martes 08 De Septiembre De 2020,2020-11-17,https://www.youtube.com/watch?v=e870eHdvkNc
Segunda Legislatura Ordinaria 2020.Sesión Ordinaria No.00007 Fecha: 02 De Septiembre De 2020,2020-11-17,https://www.youtube.com/watch?v=crqNDd6ablM
Segunda Legislatura Ordinaria 2020  Sesión Ordinaria No.00006  Fecha: 01 De Septiembre . De 2020,2020-11-17,https://www.youtube.com/watch?v=rWN9xfNzaaE
Segunda Legislatura ordinaria 2020 Sesión Extraordinaria No.00004 Fecha: 28/08/2020,2020-11-17,https://www.youtube.com/watch?v=nwD6eJflXoo
Segunda Legislatura Ordinaria 2020 Sesión Ordinaria No.00003 Fecha: Martes 25 De Agosto De 2020,2020-11-17,https://www.youtube.com/watch?v=yTGhHCL-HMc
Segunda Legislatura Ordinaria 2020 Sesión Ordinaria No.00002  Fecha: Martes 18 De Agosto De 2020,2020-11-17,https://www.youtube.com/watch?v=7LjtTj5EnyE
